player_id,footballer_id,footballer_name_player,rating,potential,position_acronym,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling,league_id,team_id,footballer_name_footballer,club,league_name,trikot_num,position,birthday,age,nationality_img_path,height,feet,contract,market_value,footballer_img_path,league_name_team,league_id_team,team_name,team_info_link,img_path,num_players,avg_age,num_legionnaires,avg_marketing_val,total_squad_value,league_name_league,league_logo_path,country,num_teams,players,foreign_players,avg_marketing_val_league,avg_age_league,most_valuable_player,total_market_value
29,29,Dominik Livakovic,73,76.0,GK,65,60,65,25,65,40,45,20,50,65,75,95,65,80,90,55,70,20,80,75,70,50,70,65,40,70,20,80,70,55,45,60,80,60,75,65,40,60,65,30,5,45,0,0,0,0,0,0,0,0,0,tr1,2,Dominik Livakovic,Fenerbahce,Süper Lig,40,Goalkeeper,"Jan 9, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1520611569,"1,88m",right,"Jun 30, 2028",€11.00m,https://img.a.transfermarkt.technology/portrait/medium/205927-1728392573.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
30,30,İrfan Can Eğribayat,60,68.0,GK,60,50,60,30,75,55,40,75,50,65,70,70,60,50,80,60,40,70,55,70,60,50,55,45,5,60,5,50,55,40,60,60,75,45,80,65,30,45,65,20,10,55,0,0,0,0,0,0,0,0,0,tr1,2,İrfan Can Eğribayat,Fenerbahce,Süper Lig,30,Goalkeeper,"Jun 30, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,93m",right,"Jun 30, 2027",€1.20m,https://img.a.transfermarkt.technology/portrait/medium/322873-1728392495.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
31,31,Ertuğrul Çetin,53,,GK,55,50,55,25,65,60,50,50,20,50,65,55,65,50,65,45,55,55,60,55,45,50,55,55,15,55,20,75,65,40,65,35,60,65,65,60,35,60,75,25,10,45,0,0,0,0,0,0,0,0,0,tr1,2,Ertuğrul Çetin,Fenerbahce,Süper Lig,54,Goalkeeper,"Apr 21, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,88m",right,"Jun 30, 2025",€500k,https://img.a.transfermarkt.technology/portrait/medium/654049-1728392708.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
32,32,Çağlar Söyüncü,68,81.0,DC,0,60,70,50,0,0,0,0,60,0,0,0,50,0,0,0,0,60,70,80,55,55,50,80,45,50,35,70,65,60,70,70,60,75,80,65,60,65,75,25,40,50,20,35,55,35,70,40,40,75,80,tr1,2,Çağlar Söyüncü,Fenerbahce,Süper Lig,4,Centre-Back,"May 23, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,85m",both,"Jun 30, 2027",€9.00m,https://img.a.transfermarkt.technology/portrait/medium/320141-1728391611.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
33,33,Alexander Djiku,68,68.0,DC,0,70,65,45,0,0,0,0,60,0,0,0,65,0,0,0,0,80,75,85,70,80,65,70,65,60,50,70,65,65,60,65,60,75,65,75,45,65,75,30,40,60,15,25,40,25,60,20,30,75,75,tr1,2,Alexander Djiku,Fenerbahce,Süper Lig,6,Centre-Back,"Aug 9, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1520611569,"1,82m",right,"Jun 30, 2026",€9.00m,https://img.a.transfermarkt.technology/portrait/medium/250844-1728391726.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
34,34,Rodrigo Becão,70,73.0,DC,0,65,70,45,0,0,0,0,50,0,0,0,60,0,0,0,0,85,75,90,50,70,70,80,20,60,25,75,80,45,60,65,60,75,75,75,55,70,80,30,30,50,15,25,30,30,75,25,30,80,80,tr1,2,Rodrigo Becão,Fenerbahce,Süper Lig,50,Centre-Back,"Jan 19, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,91m",right,"Jun 30, 2028",€8.00m,https://img.a.transfermarkt.technology/portrait/medium/410158-1728392628.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
35,35,Samet Akaydin,63,63.0,DC,0,60,65,45,0,0,0,0,40,0,0,0,50,0,0,0,0,95,60,90,60,55,60,70,25,50,50,65,70,30,75,50,55,55,85,65,55,70,85,50,50,50,25,25,40,30,70,20,40,65,60,tr1,2,Samet Akaydin,Fenerbahce,Süper Lig,3,Centre-Back,"Mar 13, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,90m",right,"Jun 30, 2026",€2.20m,https://img.a.transfermarkt.technology/portrait/medium/295024-1728391580.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
36,36,Serdar Aziz,58,67.0,DC,0,60,60,45,0,0,0,0,40,0,0,0,55,0,0,0,0,85,65,90,50,65,60,70,25,70,25,65,70,35,45,45,65,75,65,60,45,60,70,50,35,45,25,30,25,25,75,30,30,75,70,tr1,2,Serdar Aziz,Fenerbahce,Süper Lig,-,Centre-Back,"Oct 23, 1990",34,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,83m",right,"Jun 30, 2025",€350k,https://img.a.transfermarkt.technology/portrait/medium/44996-1696446267.png?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
37,37,Jayden Oosterwolde,63,75.0,DL,0,60,75,50,0,0,0,0,60,0,0,0,60,0,0,0,0,70,60,80,55,45,50,80,35,45,50,60,70,55,75,65,60,70,75,75,90,75,75,35,20,55,45,55,40,25,70,50,45,65,70,tr1,2,Jayden Oosterwolde,Fenerbahce,Süper Lig,24,Left-Back,"Apr 26, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,89m",left,"Jun 30, 2027",€15.00m,https://img.a.transfermarkt.technology/portrait/medium/591361-1728392223.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
38,38,Filip Kostić,73,78.0,"WBL, ML, AML",0,60,70,60,0,0,0,0,60,0,0,0,70,0,0,0,0,65,60,70,70,55,55,75,50,35,60,65,75,65,70,75,70,80,50,80,75,80,65,45,60,65,75,90,60,45,30,65,50,50,45,tr1,2,Filip Kostić,Fenerbahce,Süper Lig,18,Left-Back,"Nov 1, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"1,84m",left,"Jun 30, 2025",€6.50m,https://img.a.transfermarkt.technology/portrait/medium/161011-1728391991.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
39,39,Levent Mercan,60,,"DL, WBL",0,60,55,55,0,0,0,0,65,0,0,0,70,0,0,0,0,55,65,60,60,60,55,70,45,65,55,60,65,65,70,70,60,50,35,50,50,60,55,40,45,65,60,55,55,50,35,55,50,65,65,tr1,2,Levent Mercan,Fenerbahce,Süper Lig,22,Left-Back,"Dec 10, 2000",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,76m",left,"Jun 30, 2028",€2.60m,https://img.a.transfermarkt.technology/portrait/medium/388820-1695219229.png?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
40,40,Bright Osayi-Samuel,65,68.0,"DR, WBR",0,55,70,50,0,0,0,0,60,0,0,0,55,0,0,0,0,60,55,75,60,60,40,75,60,55,50,40,75,40,55,70,80,75,40,60,85,75,65,50,60,60,50,30,65,40,40,40,40,65,60,tr1,2,Bright Osayi-Samuel,Fenerbahce,Süper Lig,21,Right-Back,"Dec 31, 1997",26,https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569,"1,75m",right,"Jun 30, 2025",€8.00m,https://img.a.transfermarkt.technology/portrait/medium/358948-1728392103.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
41,41,Mert Müldür,63,70.0,DR,0,60,65,45,0,0,0,0,65,0,0,0,60,0,0,0,0,70,60,75,55,45,60,80,50,50,65,60,65,55,65,70,65,75,60,55,65,75,65,30,20,65,20,50,60,30,60,30,50,55,65,tr1,2,Mert Müldür,Fenerbahce,Süper Lig,16,Right-Back,"Apr 3, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,84m",right,"Jun 30, 2027",€7.00m,https://img.a.transfermarkt.technology/portrait/medium/353922-1728391929.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
42,42,Sofyan Amrabat,72,78.0,"DM, MC",0,70,70,50,0,0,0,0,65,0,0,0,70,0,0,0,0,90,75,70,75,70,70,75,60,60,60,65,75,65,85,65,65,80,45,75,70,75,70,30,65,65,50,30,70,35,30,50,20,60,75,tr1,2,Sofyan Amrabat,Fenerbahce,Süper Lig,34,Defensive Midfield,"Aug 21, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569,"1,85m",right,"Jun 30, 2025",€22.00m,https://img.a.transfermarkt.technology/portrait/medium/287579-1728392547.jpg?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
43,43,İsmail Yüksek,65,70.0,DM,0,70,65,55,0,0,0,0,40,0,0,0,65,0,0,0,0,85,75,85,40,60,50,85,65,55,55,60,80,65,85,65,65,75,60,75,40,80,65,55,45,65,40,45,65,45,50,60,40,65,75,tr1,2,İsmail Yüksek,Fenerbahce,Süper Lig,5,Defensive Midfield,"Jan 26, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,83m",right,"Jun 30, 2027",€14.00m,https://img.a.transfermarkt.technology/portrait/medium/613725-1728391640.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
44,44,Bartuğ Elmaz,45,,"DM, MC",0,50,45,50,0,0,0,0,65,0,0,0,70,0,0,0,0,60,50,45,65,45,50,15,70,30,45,40,65,70,55,45,55,40,45,45,40,55,40,60,45,65,60,55,35,35,30,60,30,45,45,tr1,2,Bartuğ Elmaz,Fenerbahce,Süper Lig,28,Defensive Midfield,"Feb 19, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,79m",right,"Jun 30, 2026",€1.50m,https://img.a.transfermarkt.technology/portrait/medium/655895-1728392470.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
45,45,Fred,75,75.0,MC,0,70,65,55,0,0,0,0,75,0,0,0,70,0,0,0,0,60,75,75,75,50,60,85,65,70,90,65,85,70,85,85,80,70,25,75,45,90,55,50,35,75,50,55,70,45,40,35,30,60,60,tr1,2,Fred,Fenerbahce,Süper Lig,13,Central Midfield,"Mar 5, 1993",31,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,69m",both,"Jun 30, 2027",€15.00m,https://img.a.transfermarkt.technology/portrait/medium/191614-1728391871.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
46,46,Sebastian Szymański,70,75.0,"MC, AMC",0,70,60,65,0,0,0,0,80,0,0,0,65,0,0,0,0,75,80,70,80,55,75,85,70,65,80,50,85,60,80,70,75,60,35,80,45,85,40,65,60,80,80,65,50,65,40,85,40,60,60,tr1,2,Sebastian Szymański,Fenerbahce,Süper Lig,53,Attacking Midfield,"May 10, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,74m",left,"Jun 30, 2027",€19.00m,https://img.a.transfermarkt.technology/portrait/medium/320748-1728392667.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
47,47,Mert Hakan Yandaş,60,65.0,"MC, AMC",0,65,60,55,0,0,0,0,55,0,0,0,70,0,0,0,0,85,60,80,55,55,40,85,60,75,65,60,80,60,70,65,60,70,40,65,40,75,65,60,50,70,65,35,65,50,50,65,40,50,45,tr1,2,Mert Hakan Yandaş,Fenerbahce,Süper Lig,8,Attacking Midfield,"Aug 19, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,74m",right,"Jun 30, 2026",€1.10m,https://img.a.transfermarkt.technology/portrait/medium/306462-1728391751.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
48,48,Allan Saint-Maximin,75,80.0,"AMR, AML",0,55,70,50,0,0,0,0,80,0,0,0,60,0,0,0,0,35,55,45,60,55,60,55,95,50,65,30,50,65,50,80,85,65,35,70,80,65,60,55,60,80,65,65,95,50,25,50,20,10,15,tr1,2,Allan Saint-Maximin,Fenerbahce,Süper Lig,97,Left Winger,"Mar 12, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"1,73m",right,"Jun 30, 2025",€18.00m,https://img.a.transfermarkt.technology/portrait/medium/272642-1728392760.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
49,49,Oğuz Aydın,58,68.0,"ML, AML",0,55,60,55,0,0,0,0,65,0,0,0,60,0,0,0,0,50,60,75,55,50,45,70,70,45,50,50,45,60,70,65,65,55,50,55,75,55,60,55,50,60,50,60,70,60,30,55,45,35,45,tr1,2,Oğuz Aydın,Fenerbahce,Süper Lig,70,Left Winger,"Oct 27, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,83m",right,"Jun 30, 2028",€5.50m,https://img.a.transfermarkt.technology/portrait/medium/563749-1728392736.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
50,50,İrfan Can Kahveci,65,69.0,AMR,0,65,60,65,0,0,0,0,80,0,0,0,70,0,0,0,0,50,70,80,85,60,70,70,65,60,70,35,60,80,65,45,60,75,50,60,45,65,60,90,70,85,80,70,65,60,55,80,40,30,30,tr1,2,İrfan Can Kahveci,Fenerbahce,Süper Lig,17,Right Winger,"Jul 15, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,80m",left,"Jun 30, 2025",€10.00m,https://img.a.transfermarkt.technology/portrait/medium/216603-1728391961.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
51,51,Cengiz Ünder,70,72.0,AMR,0,55,65,55,0,0,0,0,70,0,0,0,60,0,0,0,0,35,55,55,75,50,55,70,70,50,75,20,50,55,65,85,85,60,35,80,70,55,45,70,50,80,65,70,65,65,35,80,25,15,15,tr1,2,Cengiz Ünder,Fenerbahce,Süper Lig,20,Right Winger,"Jul 14, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,73m",left,"Jun 30, 2027",€10.00m,https://img.a.transfermarkt.technology/portrait/medium/341647-1728392057.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
52,52,Dusan Tadic,73,80.0,"AML, ST",0,75,65,65,0,0,0,0,80,0,0,0,90,0,0,0,0,70,85,85,85,90,85,90,60,95,75,30,75,80,65,45,65,80,55,99,45,65,70,80,70,85,75,80,65,60,40,60,45,30,20,tr1,2,Dusan Tadic,Fenerbahce,Süper Lig,10,Right Winger,"Nov 20, 1988",36,https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"1,81m",left,"Jun 30, 2025",€3.20m,https://img.a.transfermarkt.technology/portrait/medium/36139-1728391824.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
53,53,Burak Kapacak,55,65.0,AMR,0,55,60,45,0,0,0,0,60,0,0,0,60,0,0,0,0,55,55,60,60,60,50,65,60,30,65,45,65,55,70,65,65,50,40,60,65,60,55,25,20,65,55,50,65,50,40,55,25,35,40,tr1,2,Burak Kapacak,Fenerbahce,Süper Lig,-,Right Winger,"Dec 8, 1999",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,80m",right,"Jun 30, 2026",€275k,https://img.a.transfermarkt.technology/portrait/medium/340251-1706883569.png?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
54,54,Youssef En-Nesyri,76,80.0,ST,0,65,70,55,0,0,0,0,65,0,0,0,60,0,0,0,0,45,75,75,75,65,60,65,60,65,80,30,65,55,75,75,65,60,80,75,75,70,70,45,60,65,45,55,65,70,75,65,35,25,30,tr1,2,Youssef En-Nesyri,Fenerbahce,Süper Lig,19,Centre-Forward,"Jun 1, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569,"1,88m",left,"Jun 30, 2029",€22.00m,https://img.a.transfermarkt.technology/portrait/medium/433049-1728392433.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
55,55,Edin Dzeko,73,84.0,ST,0,70,70,55,0,0,0,0,80,0,0,0,75,0,0,0,0,40,80,75,60,55,80,95,60,99,80,40,90,70,80,45,35,99,90,99,35,60,90,40,65,80,20,50,55,75,85,55,35,40,35,tr1,2,Edin Dzeko,Fenerbahce,Süper Lig,9,Centre-Forward,"Mar 17, 1986",38,https://tmssl.akamaized.net//images/flagge/verysmall/24.png?lm=1569523290,"1,93m",right,"Jun 30, 2025",€2.50m,https://img.a.transfermarkt.technology/portrait/medium/28396-1728391796.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
56,56,Cenk Tosun,63,72.0,ST,0,65,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,60,70,70,70,65,65,70,60,80,70,30,60,55,50,55,60,65,70,70,45,50,65,50,85,70,25,35,60,75,70,50,20,20,30,tr1,2,Cenk Tosun,Fenerbahce,Süper Lig,23,Centre-Forward,"Jun 7, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,83m",right,"Jun 30, 2026",€1.70m,https://img.a.transfermarkt.technology/portrait/medium/45671-1728392200.JPG?lm=1,Süper Lig,tr1,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/36.png?lm=1406739123,28,28.4,13,€8.08m,€226.13m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
